# iteration,num_successes,avg_reward,avg_steps,avg_time,policy_reward,avg_dist_to_parking
2.000000000000000000e+03,1.000000000000000000e+00,-9.301048354118210000e+02,2.882999999999998764e+01,3.047006845474242026e-02,-2.549509756796392423e+02,1.638619130868914553e+01
2.100000000000000000e+03,0.000000000000000000e+00,-8.456879029572845639e+02,3.144999999999999929e+01,3.310677528381348461e-02,-2.549509756796392423e+02,1.563391462450098679e+01
2.200000000000000000e+03,0.000000000000000000e+00,-9.498518284974359176e+02,3.039999999999998437e+01,3.181892395019531722e-02,-2.549509756796392423e+02,1.791316328947505809e+01
2.300000000000000000e+03,0.000000000000000000e+00,-9.434153800228133377e+02,2.958999999999999631e+01,3.114317178726195776e-02,-2.549509756796392423e+02,1.627519988394889339e+01
2.400000000000000000e+03,0.000000000000000000e+00,-9.311547344154454322e+02,2.974999999999999289e+01,3.094214916229247672e-02,-2.549509756796392423e+02,1.603512397974975912e+01
2.500000000000000000e+03,0.000000000000000000e+00,-1.019654341432014348e+03,2.673999999999999133e+01,2.790261030197143874e-02,-2.549509756796392423e+02,1.698567223291733796e+01
2.600000000000000000e+03,1.000000000000000000e+00,-9.343628260175327114e+02,2.827999999999999403e+01,2.940039873123170139e-02,-2.357748904527146294e+02,1.610470847704455721e+01
2.700000000000000000e+03,0.000000000000000000e+00,-9.073602819850731294e+02,2.939999999999999147e+01,3.048871278762818604e-02,-2.356455811748885196e+02,1.670372702978675861e+01
2.800000000000000000e+03,0.000000000000000000e+00,-9.595594650618991182e+02,3.005000000000000071e+01,3.133767127990722684e-02,-2.549509756796392423e+02,1.687829232043970151e+01
2.900000000000000000e+03,0.000000000000000000e+00,-9.677233650953833148e+02,2.787999999999999901e+01,2.909747123718262052e-02,-1.212424978547926912e+03,1.671416269371441743e+01
3.000000000000000000e+03,0.000000000000000000e+00,-9.709570420199939917e+02,2.968999999999999417e+01,3.087615966796875347e-02,-2.549509756796392423e+02,1.702549218850341362e+01
3.100000000000000000e+03,0.000000000000000000e+00,-1.015747735898787482e+03,2.942999999999998195e+01,3.057835817337036313e-02,-2.549509756796392423e+02,1.650052913834553792e+01
3.200000000000000000e+03,0.000000000000000000e+00,-8.123392899190448588e+02,3.282999999999999119e+01,3.401820659637450756e-02,-2.549509756796392423e+02,1.719789761934947236e+01
3.300000000000000000e+03,0.000000000000000000e+00,-9.941341538784211025e+02,2.643000000000000682e+01,2.752505064010619257e-02,-1.631918675397595848e+02,1.634499831899726274e+01
3.400000000000000000e+03,0.000000000000000000e+00,-8.744650621050521977e+02,3.168999999999999773e+01,3.299827575683592779e-02,-2.549509756796392423e+02,1.639508058953157388e+01
3.500000000000000000e+03,1.000000000000000000e+00,-9.368331021337547782e+02,2.804999999999998650e+01,2.910415410995484051e-02,-1.175409147438994523e+03,1.631585821907663103e+01
3.600000000000000000e+03,1.000000000000000000e+00,-9.939710822561663690e+02,2.462999999999998835e+01,2.574578046798706513e-02,-2.424968152486750910e+02,1.646040497526733404e+01
3.700000000000000000e+03,0.000000000000000000e+00,-9.079862349349881470e+02,3.007999999999998408e+01,3.139057636260986217e-02,-2.549509756796392423e+02,1.772589295095190565e+01
3.800000000000000000e+03,0.000000000000000000e+00,-8.602592301539403934e+02,3.092999999999997840e+01,3.223006963729858204e-02,-2.549509756796392423e+02,1.695647392742153059e+01
3.900000000000000000e+03,0.000000000000000000e+00,-9.127947759823794058e+02,3.190999999999998948e+01,3.317040920257569026e-02,-2.549509756796392423e+02,1.723540934748953291e+01
4.000000000000000000e+03,0.000000000000000000e+00,-9.795733356590230869e+02,2.833999999999999631e+01,2.963333129882813125e-02,-2.549509756796392423e+02,1.687865896690959033e+01
4.100000000000000000e+03,0.000000000000000000e+00,-9.602265128553719933e+02,3.046999999999998465e+01,3.172682285308838640e-02,-2.549509756796392423e+02,1.794119673896278044e+01
4.200000000000000000e+03,0.000000000000000000e+00,-9.191536486153561327e+02,3.036000000000000298e+01,3.180157661437989225e-02,-2.549509756796392423e+02,1.687400584495166456e+01
4.300000000000000000e+03,0.000000000000000000e+00,-9.709436732743234870e+02,2.762999999999999190e+01,2.875160932540892639e-02,-1.189671407117395802e+03,1.706465395516389094e+01
4.400000000000000000e+03,0.000000000000000000e+00,-9.110832515767971245e+02,3.085999999999999233e+01,3.189769744873047902e-02,-2.549509756796392423e+02,1.603427518885392900e+01
4.500000000000000000e+03,1.000000000000000000e+00,-8.737418449092880337e+02,3.337000000000000455e+01,3.492139577865600863e-02,-2.549509756796392423e+02,1.629850679610200714e+01
4.600000000000000000e+03,0.000000000000000000e+00,-9.339086830221577884e+02,2.978999999999998494e+01,3.099696636199952143e-02,-2.549509756796392423e+02,1.733411002414129598e+01
4.700000000000000000e+03,0.000000000000000000e+00,-9.153457401078607063e+02,3.146999999999999176e+01,3.289590597152709794e-02,-2.549509756796392423e+02,1.852062206672277966e+01
4.800000000000000000e+03,0.000000000000000000e+00,-9.376693100639321301e+02,2.964000000000000412e+01,3.097965240478513932e-02,-2.549509756796392423e+02,1.772818885078335072e+01
4.900000000000000000e+03,1.000000000000000000e+00,-8.930495261443838899e+02,3.064999999999998437e+01,3.182795524597166470e-02,-2.549509756796392423e+02,1.789974645179172796e+01
5.000000000000000000e+03,0.000000000000000000e+00,-1.020397223857264521e+03,2.551999999999998536e+01,2.655688285827636011e-02,-2.549509756796392423e+02,1.795583689601423671e+01
5.100000000000000000e+03,0.000000000000000000e+00,-1.046257765322140813e+03,2.744999999999998863e+01,2.852675437927245164e-02,-2.549509756796392423e+02,1.855635484035330762e+01
5.200000000000000000e+03,0.000000000000000000e+00,-8.773253809068136206e+02,3.151999999999998536e+01,3.271097183227539285e-02,-2.549509756796392423e+02,1.766205743628522384e+01
5.300000000000000000e+03,0.000000000000000000e+00,-8.473169069486664284e+02,3.190999999999998238e+01,3.321646213531494890e-02,-2.549509756796392423e+02,1.768010512691726177e+01
5.400000000000000000e+03,0.000000000000000000e+00,-9.674702218696412501e+02,2.704999999999998650e+01,2.806216716766357297e-02,-2.549509756796392423e+02,1.767637235488529868e+01
5.500000000000000000e+03,1.000000000000000000e+00,-9.007585582338734866e+02,2.982999999999998764e+01,3.104480266571045186e-02,-2.549509756796392423e+02,1.714009828248591560e+01
5.600000000000000000e+03,0.000000000000000000e+00,-8.721644975020003585e+02,3.192999999999998195e+01,3.316029310226439875e-02,-2.549509756796392423e+02,1.721941909327359355e+01
5.700000000000000000e+03,0.000000000000000000e+00,-1.023446268540445431e+03,2.740000000000000213e+01,2.854081630706787817e-02,-2.549509756796392423e+02,1.731599776431693627e+01
5.800000000000000000e+03,0.000000000000000000e+00,-9.383232865701398850e+02,2.876999999999998892e+01,2.997021436691284235e-02,-2.549509756796392423e+02,1.676023929321144834e+01
5.900000000000000000e+03,3.000000000000000000e+00,-8.618317991045264534e+02,3.262999999999998124e+01,3.385674238204955389e-02,-2.549509756796392423e+02,1.763254064233940710e+01
6.000000000000000000e+03,0.000000000000000000e+00,-1.039745289465578935e+03,2.596999999999998820e+01,2.703321218490600114e-02,-2.549509756796392423e+02,1.793631894071685196e+01
6.100000000000000000e+03,4.000000000000000000e+00,-8.725988584896069824e+02,3.206000000000000227e+01,3.333439350128174911e-02,-2.549509756796392423e+02,1.734375261671207724e+01
6.200000000000000000e+03,0.000000000000000000e+00,-8.563687897453538653e+02,3.261999999999998323e+01,3.394290685653685719e-02,-2.549509756796392423e+02,1.758114294000109012e+01
6.300000000000000000e+03,0.000000000000000000e+00,-9.163332657500845926e+02,2.846999999999998465e+01,2.959833860397338354e-02,-2.549509756796392423e+02,1.655851640945679648e+01
6.400000000000000000e+03,1.000000000000000000e+00,-9.167183002012104680e+02,3.026999999999999247e+01,3.157708406448364591e-02,-2.549509756796392423e+02,1.666656495680630812e+01
6.500000000000000000e+03,0.000000000000000000e+00,-9.236821837578308987e+02,3.119999999999997797e+01,3.263880014419556080e-02,-2.549509756796392423e+02,1.729397658211349054e+01
6.600000000000000000e+03,0.000000000000000000e+00,-9.471905243356901565e+02,2.855999999999998451e+01,2.981013298034668191e-02,-2.356455811748885196e+02,1.668902957701868672e+01
6.700000000000000000e+03,0.000000000000000000e+00,-8.481414770937547019e+02,3.070999999999998309e+01,3.217341423034669051e-02,-2.549509756796392423e+02,1.774324270867840170e+01
6.800000000000000000e+03,2.000000000000000000e+00,-8.701575794593663886e+02,3.257999999999999119e+01,3.413867950439451737e-02,-2.549509756796392423e+02,1.693743609926563209e+01
6.900000000000000000e+03,0.000000000000000000e+00,-9.646111046113217071e+02,2.845999999999999730e+01,2.969858646392821780e-02,-2.549509756796392423e+02,1.654625193532775995e+01
7.000000000000000000e+03,1.000000000000000000e+00,-8.802263931034583493e+02,3.095999999999997598e+01,3.240007877349853488e-02,-2.549509756796392423e+02,1.724884570655529004e+01
7.100000000000000000e+03,1.000000000000000000e+00,-9.185640730207572915e+02,3.247999999999998977e+01,3.375275611877440185e-02,-2.549509756796392423e+02,1.800931895629911850e+01
7.200000000000000000e+03,0.000000000000000000e+00,-9.325332694170538161e+02,3.078999999999998494e+01,3.220298290252685686e-02,-1.199542361988563243e+03,1.723117380458231906e+01
7.300000000000000000e+03,0.000000000000000000e+00,-9.733689468013604937e+02,2.946999999999998820e+01,3.068377256393432784e-02,-2.549509756796392423e+02,1.626144813700455316e+01
7.400000000000000000e+03,0.000000000000000000e+00,-8.932497141597697237e+02,3.225999999999997669e+01,3.357278347015382053e-02,-2.549509756796392423e+02,1.725584643977949995e+01
7.500000000000000000e+03,0.000000000000000000e+00,-7.956299150709608057e+02,3.386999999999998323e+01,3.537849664688112045e-02,-2.549509756796392423e+02,1.850349223341457261e+01
7.600000000000000000e+03,0.000000000000000000e+00,-8.395331688857635299e+02,3.353999999999999204e+01,3.505487918853757850e-02,-2.549509756796392423e+02,1.789553187475220142e+01
7.700000000000000000e+03,0.000000000000000000e+00,-8.094582362023114683e+02,3.535000000000000142e+01,3.674921989440917830e-02,-2.549509756796392423e+02,1.788439660347001947e+01
7.800000000000000000e+03,0.000000000000000000e+00,-8.958924654020707976e+02,3.164999999999998792e+01,3.283996343612670399e-02,-2.549509756796392423e+02,1.850821229556899894e+01
7.900000000000000000e+03,0.000000000000000000e+00,-9.721048915075931518e+02,2.519000000000000128e+01,2.635662794113158292e-02,-2.549509756796392423e+02,1.620034320791227955e+01
8.000000000000000000e+03,0.000000000000000000e+00,-8.328723918807792188e+02,3.408999999999997499e+01,3.537580728530883428e-02,-2.549509756796392423e+02,1.829747390513508520e+01
8.100000000000000000e+03,1.000000000000000000e+00,-8.374771055908463495e+02,3.326999999999998892e+01,3.452087879180907454e-02,-2.549509756796392423e+02,1.904127716981170337e+01
8.200000000000000000e+03,0.000000000000000000e+00,-8.249342429491962321e+02,3.480999999999995964e+01,3.618881940841674194e-02,-2.549509756796392423e+02,1.845271536486617237e+01
8.300000000000000000e+03,0.000000000000000000e+00,-8.633103745350063036e+02,3.218999999999999773e+01,3.353493452072144054e-02,-2.549509756796392423e+02,1.826146337823551846e+01
8.400000000000000000e+03,0.000000000000000000e+00,-8.629847466912831351e+02,3.240999999999998238e+01,3.379912137985229686e-02,-2.549509756796392423e+02,1.924332285078090266e+01
8.500000000000000000e+03,0.000000000000000000e+00,-8.538561097324248976e+02,3.139999999999998792e+01,3.267344474792479442e-02,-2.549509756796392423e+02,1.843594197457558792e+01
8.600000000000000000e+03,0.000000000000000000e+00,-7.607059428919153561e+02,3.592999999999997840e+01,3.749635696411134783e-02,-1.096668003340608493e+03,1.903509586315970381e+01
8.700000000000000000e+03,1.000000000000000000e+00,-8.141289327838148893e+02,3.372999999999997556e+01,3.522597074508666826e-02,-2.549509756796392423e+02,1.855148447459173511e+01
8.800000000000000000e+03,0.000000000000000000e+00,-8.277978184549386924e+02,3.351999999999998892e+01,3.500221014022825844e-02,-2.549509756796392423e+02,1.771953237707257500e+01
8.900000000000000000e+03,0.000000000000000000e+00,-8.214364444368923159e+02,3.311999999999999744e+01,3.468863964080810131e-02,-2.549509756796392423e+02,1.709382856627683012e+01
9.000000000000000000e+03,0.000000000000000000e+00,-9.294444084590862758e+02,2.839000000000000412e+01,2.970928907394409374e-02,-1.168381112457155268e+03,1.787512281537276237e+01
9.100000000000000000e+03,0.000000000000000000e+00,-8.888731334473734478e+02,3.076999999999996760e+01,3.213488340377808339e-02,-2.549509756796392423e+02,1.681925152880427987e+01
9.200000000000000000e+03,1.000000000000000000e+00,-8.334305591054169327e+02,3.559000000000000341e+01,3.698273181915285451e-02,-2.549509756796392423e+02,1.930415615559113007e+01
9.201000000000000000e+03,0.000000000000000000e+00,-1.147360649952775269e+01,4.500000000000000111e-01,4.735898971557617448e-04,0.000000000000000000e+00,1.470535673015197498e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
