# iteration,num_successes,avg_reward,avg_steps,avg_time,policy_reward,avg_dist_to_parking
5.800000000000000000e+03,0.000000000000000000e+00,-9.150946270154994409e+02,3.201999999999998892e+01,3.351632356643676619e-02,-2.500000000000000000e+02,1.658909857711429225e+01
5.900000000000000000e+03,1.000000000000000000e+00,-8.862049049645124796e+02,3.065999999999998238e+01,3.192716836929321289e-02,-2.500000000000000000e+02,1.668746382866095601e+01
6.000000000000000000e+03,0.000000000000000000e+00,-8.705723805711812702e+02,3.099999999999998224e+01,3.230815887451172347e-02,-2.500000000000000000e+02,1.602270711050977781e+01
6.100000000000000000e+03,0.000000000000000000e+00,-8.893942080650253956e+02,3.286999999999997613e+01,3.420909166336059265e-02,-2.500000000000000000e+02,1.686728960414464495e+01
6.200000000000000000e+03,0.000000000000000000e+00,-8.247976587540246101e+02,3.317999999999997840e+01,3.444585323333740345e-02,-2.500000000000000000e+02,1.748988415933929019e+01
6.300000000000000000e+03,0.000000000000000000e+00,-8.401024229895679127e+02,3.314999999999998437e+01,3.445988655090331115e-02,-2.500000000000000000e+02,1.711354042072112236e+01
6.400000000000000000e+03,1.000000000000000000e+00,-8.550699541214925148e+02,3.205999999999998096e+01,3.342617034912109819e-02,-2.500000000000000000e+02,1.707476722385096224e+01
6.500000000000000000e+03,0.000000000000000000e+00,-8.645702726974515144e+02,3.263999999999997925e+01,3.409998416900635043e-02,-2.500000000000000000e+02,1.741275640609529063e+01
6.600000000000000000e+03,0.000000000000000000e+00,-8.318898758723081528e+02,3.418999999999999773e+01,3.590438127517700528e-02,-2.500000000000000000e+02,1.622415981347415226e+01
6.700000000000000000e+03,0.000000000000000000e+00,-8.237303652330765544e+02,3.164000000000000057e+01,3.326770305633543895e-02,-2.500000000000000000e+02,1.733423086712441474e+01
6.800000000000000000e+03,0.000000000000000000e+00,-8.613988062414725846e+02,3.066000000000000014e+01,3.222686767578122891e-02,-2.500000000000000000e+02,1.713258470600671401e+01
6.900000000000000000e+03,1.000000000000000000e+00,-9.035451077922585910e+02,3.127999999999997982e+01,3.267475128173829430e-02,-2.500000000000000000e+02,1.691212632805368443e+01
7.000000000000000000e+03,0.000000000000000000e+00,-8.748812892723487948e+02,3.345999999999998664e+01,3.482250928878783541e-02,-2.500000000000000000e+02,1.649252514685446869e+01
7.100000000000000000e+03,1.000000000000000000e+00,-8.995695372498003053e+02,3.112999999999998835e+01,3.246443748474121122e-02,-1.195349482462492006e+03,1.698118669998640939e+01
7.200000000000000000e+03,0.000000000000000000e+00,-8.287351463390557456e+02,3.204999999999997584e+01,3.352158308029175304e-02,-2.500000000000000000e+02,1.781925046191301831e+01
7.300000000000000000e+03,0.000000000000000000e+00,-8.714931965913007161e+02,3.422999999999997556e+01,3.557969808578490684e-02,-2.500000000000000000e+02,1.608443127762848235e+01
7.400000000000000000e+03,0.000000000000000000e+00,-7.547058687197061317e+02,3.519999999999999574e+01,3.689139604568481695e-02,-2.500000000000000000e+02,1.742042267625269503e+01
7.500000000000000000e+03,0.000000000000000000e+00,-8.658916148458598627e+02,3.278000000000000824e+01,3.442018985748290100e-02,-2.500000000000000000e+02,1.759593611130194546e+01
7.600000000000000000e+03,0.000000000000000000e+00,-8.719119183211078052e+02,3.143999999999999062e+01,3.306740283966066313e-02,-2.500000000000000000e+02,1.814004233683329304e+01
7.700000000000000000e+03,0.000000000000000000e+00,-9.821061784678286131e+02,2.778000000000001535e+01,2.922315120697021457e-02,-2.500000000000000000e+02,1.813711984560615775e+01
7.800000000000000000e+03,0.000000000000000000e+00,-9.394941088135158225e+02,3.025999999999999446e+01,3.175215244293212724e-02,-2.500000000000000000e+02,1.595697591636954549e+01
7.900000000000000000e+03,1.000000000000000000e+00,-7.891694462494263007e+02,3.516999999999996618e+01,3.672717094421386330e-02,-2.500000000000000000e+02,1.677905506042028350e+01
8.000000000000000000e+03,0.000000000000000000e+00,-7.533831386651150979e+02,3.661999999999999034e+01,3.811790466308595526e-02,-2.500000000000000000e+02,1.831190334769238959e+01
8.100000000000000000e+03,0.000000000000000000e+00,-9.262419544800662834e+02,2.747999999999998977e+01,2.864188671112059478e-02,-1.184641138388589070e+03,1.657402990883176841e+01
8.200000000000000000e+03,0.000000000000000000e+00,-9.705950699426998654e+02,2.836999999999998678e+01,2.952870368957519198e-02,-2.500000000000000000e+02,1.700117771498353392e+01
8.300000000000000000e+03,0.000000000000000000e+00,-7.930959730585982470e+02,3.518999999999998352e+01,3.657502412796021646e-02,-2.500000000000000000e+02,1.732939229578958873e+01
8.400000000000000000e+03,0.000000000000000000e+00,-7.572708312169705778e+02,3.548000000000000398e+01,3.713324785232544056e-02,-2.500000000000000000e+02,1.866810520487837977e+01
8.500000000000000000e+03,0.000000000000000000e+00,-7.866303327242032992e+02,3.302999999999999403e+01,3.472193717956542636e-02,-2.500000000000000000e+02,1.759609392465235800e+01
8.600000000000000000e+03,0.000000000000000000e+00,-7.755804828901193559e+02,3.490999999999998238e+01,3.646988153457643433e-02,-2.500000000000000000e+02,1.749558490669608446e+01
8.700000000000000000e+03,0.000000000000000000e+00,-8.503771888586441037e+02,3.130999999999999162e+01,3.288745880126953819e-02,-2.500000000000000000e+02,1.799338818498534920e+01
8.800000000000000000e+03,1.000000000000000000e+00,-7.424345813615218503e+02,3.761999999999999034e+01,3.934902667999268938e-02,-2.500000000000000000e+02,1.870169715060996296e+01
8.900000000000000000e+03,0.000000000000000000e+00,-7.458706401240616515e+02,3.601999999999998181e+01,3.772276163101197233e-02,-2.500000000000000000e+02,1.760387635787012428e+01
9.000000000000000000e+03,0.000000000000000000e+00,-7.464302710934532570e+02,3.600999999999997669e+01,3.768660068511962835e-02,-2.500000000000000000e+02,1.764751135248994984e+01
9.100000000000000000e+03,0.000000000000000000e+00,-7.457491904364176207e+02,3.503999999999997783e+01,3.656737804412841381e-02,-2.500000000000000000e+02,1.755018281155289728e+01
9.101000000000000000e+03,0.000000000000000000e+00,-2.141228117086866778e+00,4.899999999999999911e-01,5.102586746215819922e-04,0.000000000000000000e+00,2.140114071038870247e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
