# iteration,num_successes,avg_reward,avg_steps,avg_time,policy_reward,avg_dist_to_parking
4.900000000000000000e+03,2.000000000000000000e+00,-8.472445020025875237e+02,3.004999999999999716e+01,3.123852252960204745e-02,-1.818483600999943519e+02,1.346967517744860388e+01
5.000000000000000000e+03,3.000000000000000000e+00,-7.574985920361091303e+02,3.214999999999997726e+01,3.351644992828368280e-02,-1.818483600999943519e+02,1.215342007663854496e+01
5.100000000000000000e+03,1.000000000000000000e+00,-7.731439899050164968e+02,3.180999999999999162e+01,3.315200328826904685e-02,-1.818483600999943519e+02,1.260297122435888717e+01
5.200000000000000000e+03,0.000000000000000000e+00,-8.718015188907121455e+02,3.032999999999999119e+01,3.165903329849243525e-02,-1.818483600999943519e+02,1.117732363889414593e+01
5.300000000000000000e+03,1.000000000000000000e+00,-8.501673067808789028e+02,2.933999999999999275e+01,3.046164751052856876e-02,-1.137792958670345797e+03,1.157930136398324272e+01
5.400000000000000000e+03,0.000000000000000000e+00,-8.915253193918637180e+02,2.996999999999999531e+01,3.106813430786133437e-02,-1.818483600999943519e+02,1.204650019138396821e+01
5.500000000000000000e+03,0.000000000000000000e+00,-8.580031504139599292e+02,3.068999999999997996e+01,3.188555002212525163e-02,-1.818483600999943519e+02,1.171049855325053635e+01
5.600000000000000000e+03,3.000000000000000000e+00,-8.247791570249164579e+02,2.981999999999998252e+01,3.116769313812256179e-02,-1.818483600999943519e+02,1.235627636207865088e+01
5.700000000000000000e+03,3.000000000000000000e+00,-8.003036971583851482e+02,3.220999999999998664e+01,3.354421615600587658e-02,-1.053577013562130134e+02,1.187051727873151918e+01
5.800000000000000000e+03,4.000000000000000000e+00,-8.671963033803890539e+02,2.509999999999999787e+01,2.611307144165040187e-02,-1.818483600999943519e+02,1.182948297242648117e+01
5.900000000000000000e+03,2.000000000000000000e+00,-7.460607369355909668e+02,3.371999999999998465e+01,3.507297277450562023e-02,-1.818483600999943519e+02,1.441741928585086896e+01
6.000000000000000000e+03,0.000000000000000000e+00,-8.426377061638517034e+02,3.228999999999998494e+01,3.348410844802856418e-02,-1.818483600999943519e+02,1.323264210179895173e+01
6.100000000000000000e+03,1.000000000000000000e+00,-6.863918660984071494e+02,3.569999999999997442e+01,3.698775768280027076e-02,-1.818483600999943519e+02,1.249076033753255999e+01
6.200000000000000000e+03,3.000000000000000000e+00,-7.116840992993683130e+02,3.467999999999998550e+01,3.626648902893065546e-02,-1.818483600999943519e+02,1.291441801906798048e+01
6.300000000000000000e+03,1.000000000000000000e+00,-7.727293961421589756e+02,3.296000000000000796e+01,3.432512998580931896e-02,-1.818483600999943519e+02,1.247386676374696357e+01
6.400000000000000000e+03,2.000000000000000000e+00,-8.067369165733892942e+02,3.390999999999998948e+01,3.538562297821045560e-02,-1.818483600999943519e+02,1.266923125873511857e+01
6.500000000000000000e+03,0.000000000000000000e+00,-7.455625496036653885e+02,3.232999999999998408e+01,3.384132146835327343e-02,-1.818483600999943519e+02,1.157296009925816982e+01
6.600000000000000000e+03,1.000000000000000000e+00,-7.808956957521010054e+02,3.432999999999997698e+01,3.574776887893676980e-02,-1.818483600999943519e+02,1.202512540594170609e+01
6.700000000000000000e+03,1.000000000000000000e+00,-8.043942554401224925e+02,3.124999999999998579e+01,3.273114204406738642e-02,-1.818483600999943519e+02,1.238782059310307204e+01
6.800000000000000000e+03,3.000000000000000000e+00,-7.761951756927976476e+02,3.302999999999998693e+01,3.447243213653565508e-02,-1.818483600999943519e+02,1.238866468800148013e+01
6.900000000000000000e+03,1.000000000000000000e+00,-7.793573492284597251e+02,3.420999999999998664e+01,3.568774223327635803e-02,-1.818483600999943519e+02,1.290897102147417996e+01
7.000000000000000000e+03,1.000000000000000000e+00,-7.553929913141087127e+02,3.544999999999996732e+01,3.688335180282594633e-02,-1.818483600999943519e+02,1.248820087426878800e+01
7.100000000000000000e+03,2.000000000000000000e+00,-6.694409501203147101e+02,3.461999999999999744e+01,3.613713026046751903e-02,-1.818483600999943519e+02,1.173786457485190127e+01
7.200000000000000000e+03,0.000000000000000000e+00,-6.879382888468172723e+02,3.454999999999999005e+01,3.610932111740113026e-02,-1.818483600999943519e+02,1.265603778971518345e+01
7.300000000000000000e+03,0.000000000000000000e+00,-7.480571141187746207e+02,3.296999999999997755e+01,3.431344747543336321e-02,-1.818483600999943519e+02,1.270007581228900584e+01
7.400000000000000000e+03,1.000000000000000000e+00,-7.959279207489280452e+02,3.348999999999997357e+01,3.478695154190065975e-02,-1.818483600999943519e+02,1.154646418171274291e+01
7.500000000000000000e+03,1.000000000000000000e+00,-8.159254662904899078e+02,2.988999999999998636e+01,3.120368957519531472e-02,-1.130381253771507318e+03,1.163533609412408154e+01
7.600000000000000000e+03,0.000000000000000000e+00,-8.327999103653969541e+02,3.367999999999997840e+01,3.508393287658690546e-02,-1.818483600999943519e+02,1.220665970025055280e+01
7.700000000000000000e+03,2.000000000000000000e+00,-7.991150026556409784e+02,3.204999999999999716e+01,3.355285406112672175e-02,-1.818483600999943519e+02,1.293549395608393127e+01
7.800000000000000000e+03,1.000000000000000000e+00,-7.524734550617728246e+02,3.407999999999999119e+01,3.546478271484375389e-02,-1.818483600999943519e+02,1.275549327110135067e+01
7.900000000000000000e+03,2.000000000000000000e+00,-6.841067028707840336e+02,3.668999999999999773e+01,3.828985452651977039e-02,-1.818483600999943519e+02,1.245515427509851492e+01
8.000000000000000000e+03,2.000000000000000000e+00,-7.680321160722088507e+02,3.362999999999998835e+01,3.501902818679810542e-02,-1.275512129021975340e+02,1.246420670631042604e+01
8.100000000000000000e+03,2.000000000000000000e+00,-5.913955350356468443e+02,3.752999999999998693e+01,3.920765399932862189e-02,-1.818483600999943519e+02,1.347605388748555910e+01
8.200000000000000000e+03,1.000000000000000000e+00,-7.549719684889304290e+02,3.544999999999998863e+01,3.686420917510987300e-02,-1.818483600999943519e+02,1.256279647784633546e+01
8.300000000000000000e+03,0.000000000000000000e+00,-7.604192031180309641e+02,3.380999999999998096e+01,3.528466939926146184e-02,-1.818483600999943519e+02,1.200393748338318112e+01
8.400000000000000000e+03,1.000000000000000000e+00,-9.113608962068034316e+02,2.885000000000000142e+01,3.007718324661254328e-02,-1.164229103058032706e+03,1.419456452953796699e+01
8.500000000000000000e+03,3.000000000000000000e+00,-7.051344817415492798e+02,3.179999999999997584e+01,3.314934492111205888e-02,-1.818483600999943519e+02,1.279834513930554252e+01
8.600000000000000000e+03,1.000000000000000000e+00,-7.552397742784498860e+02,3.373999999999998778e+01,3.524970293045044667e-02,-1.818483600999943519e+02,1.182515584136812770e+01
8.700000000000000000e+03,1.000000000000000000e+00,-7.509289351625919835e+02,3.666999999999998039e+01,3.839819192886352595e-02,-1.818483600999943519e+02,1.191106235550150316e+01
8.800000000000000000e+03,0.000000000000000000e+00,-7.531805483550000417e+02,3.624999999999997868e+01,3.788780212402344250e-02,-1.818483600999943519e+02,1.226260163873372022e+01
8.900000000000000000e+03,0.000000000000000000e+00,-7.327097779269162174e+02,3.610999999999998522e+01,3.755203485488890769e-02,-1.818483600999943519e+02,1.214460565833346450e+01
8.901000000000000000e+03,0.000000000000000000e+00,-1.082484318178469707e+01,3.099999999999999978e-01,3.233695030212402214e-04,0.000000000000000000e+00,8.184033958004417741e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
